ItemNum,ItemName,Dept_ID,Cost,Category_ID,Category_Name,AltSku
724235349337,GOLDEN TICKET CHOCOLATE MILK,SALT NIC,0.00000000,NONE,NONE,724235301915
725272730829,HYDE PINAPLE ICE,ZIIPLAB,0.00000000,NONE,NONE,
725423835212,twisted tongle 100ml,10,0.00000000,NONE,NONE,725423835205
725657999605,SOFI ZERO Blue Razz ICE,ZIIPLAB,0.00000000,NONE,NONE,
725657999667,SOFI ZERO WTRMLN ICE,ZIIPLAB,0.00000000,NONE,NONE,
725657999698,SOFI CHERRY BOMB 25K 0NIC,ZIIPLAB,0.00000000,NONE,NONE,
725657999759,Sofi Strawberry nana 25K 0nic,ZIIPLAB,0.00000000,NONE,NONE,
725657999780,SOFI ZERO COOL MINT,ZIIPLAB,0.00000000,NONE,NONE,
725657999810,SOFI SOUR APPLE ICE 25K 0 NIC,ZIIPLAB,0.00000000,NONE,NONE,
7257144616564,JUUL CHARGER,JUUL LAB,0.00000000,NONE,NONE,
726597627504,COTTON CANDY SE GUMMIES,CBD,0.00000000,NONE,NONE,
726597631952,CRUSH 5G DISPO BLUEBERRY KUSH,CBD,0.00000000,NONE,NONE,
726597631969,CRUSH 5G DISPO ZKITTLES PUNCH,CBD,0.00000000,NONE,NONE,
726597631976,CRUSH 5G DISPO SR SPACE CANDY,CBD,0.00000000,NONE,NONE,
726597631983,CRUSH 5G DISPO PINAPLE EXPRESS,CBD,0.00000000,NONE,NONE,
726597631990,CRUSH 5G DISPO TRAIN WRECK,CBD,0.00000000,NONE,NONE,
726597632973,CRSH SHRM MAGIC MSHRM GRN APPL,CBD,0.00000000,NONE,NONE,
726597632980,CRSH SHRM MGC MSHRM STRBRY,CBD,0.00000000,NONE,NONE,
726597632997,CRUSH BLURAZ 5000MG MASHROM GU,CBD,0.00000000,NONE,NONE,
726962987110,BLOW DISPOSABLE,ZIIPLAB,0.00000000,NONE,NONE,726962987110
727603025000,VAPETASIA RAINBOW ROAD,SALT NIC,0.00000000,NONE,NONE,
727603050002,VAPETASIA RAINBOW ROAD,SALT NIC,0.00000000,NONE,NONE,
728488202029,KIJO KRATOM CAPSULE 300CT,KRATOM,0.00000000,NONE,NONE,728488202029
728488202111,PROPHET STRAW CUPCAKE,ZIIPLAB,0.00000000,NONE,NONE,
728662247198,lift cbd pen,CBD,0.00000000,NONE,NONE,728662247204
729920169238,GM RED MAENG DA 300G POWDER,KRATOM,0.00000000,NONE,NONE,
729920169245,GM WHITE MAENG DA 300G POWDER,KRATOM,0.00000000,NONE,NONE,
729920169252,GM BALI GOLD 300G POWDER,KRATOM,0.00000000,NONE,NONE,
729920169269,GM MAENG DA 300G POWDER,KRATOM,0.00000000,NONE,NONE,
729920169276,GM TRAINWRECK 300G POWDER,KRATOM,0.00000000,NONE,NONE,
732068712198,RED MAENG DA 7C5 CT CAPSULE,KRATOM,9.65000000,NONE,NONE,
732131594362,WOW 2G CART TROPICAL RUNTZ,CBD,0.00000000,NONE,NONE,
732131594379,WOW D11 OGKUSH 2GM CART,CBD,0.00000000,NONE,NONE,
733569031818,JGO PARTY PACK PM,CBD,0.00000000,NONE,NONE,733569018642
734366010693,SMOKE ODOR CANDLE PUMPKINSPICE,12345678,0.00000000,NONE,NONE,
734366014905,SMOKE ODOR CANDLE BAMBOO BREEZ,12345678,0.00000000,NONE,NONE,
734366015278,SMOKE ODOR CANDLE P COCNUT,12345678,0.00000000,NONE,NONE,
734366018507,SMOKE ODOR CANDLE NAG CHAMPA,12345678,0.00000000,NONE,NONE,
734366018569,SMOKE ODOR CANDLE SANDALWOOD,12345678,0.00000000,NONE,NONE,
734366019504,SMOKE ODOR CANDLE CL FRESH,12345678,0.00000000,NONE,NONE,
734366020036,SMOKE ODOR CANDLE LAV CHAMO,12345678,0.00000000,NONE,NONE,
734366021095,SMOKE ODOR CANDLE DRAGON BLOOD,12345678,0.00000000,NONE,NONE,
734366021118,SMOKE ODOR CANDLE HIPPIE LOVE,12345678,0.00000000,NONE,NONE,
734366021521,SMOKE ODOR CANDLE HB HILLS,12345678,0.00000000,NONE,NONE,
734366034781,SMOKE ODOR CANDLE APPLE CINN,12345678,0.00000000,NONE,NONE,
734366037140,SMOKE ODOR CANDLE CREAMVANILLA,12345678,0.00000000,NONE,NONE,
734366037294,SMOKE ODOR CANDLE MBERRY SPICE,12345678,0.00000000,NONE,NONE,
734366037362,SMOKE ODOR CANDLE ORANGE LEMON,12345678,0.00000000,NONE,NONE,
734366037607,SMOKE ODOR CANDLE BB DREAMZ,12345678,0.00000000,NONE,NONE,
734366037621,SMOKE ODOR CANDLE  RASTA LOVE,12345678,0.00000000,NONE,NONE,
734366037638,SMOKE ODOR CANDLE FLOWER POWER,12345678,0.00000000,NONE,NONE,
734366037737,SMOKE ODOR CANDLEHAPPY DAZE,12345678,0.00000000,NONE,NONE,
734366037744,SMOKE ODOR CANDLE SUGAR SKULL,12345678,0.00000000,NONE,NONE,
734366037782,SMOKE ODOR CANDLE BLUE SERNITY,12345678,0.00000000,NONE,NONE,
734366037867,SMOKE ODOR CANDLE MW MANGO,12345678,0.00000000,NONE,NONE,
734366037874,SMOKE ODOR CANDLE TRIPPY HIPPI,12345678,0.00000000,NONE,NONE,
734366037911,SMOKE ODOR CANDLE SPRK JUNIPER,12345678,0.00000000,NONE,NONE,
734366037966,SMOKE ODOR CANDLE YIN YANG,12345678,0.00000000,NONE,NONE,
734366038055,SMOKE ODOR CANDLE KIWI STRAW,12345678,0.00000000,NONE,NONE,
734366038109,SMOKE ODOR CANDLE GRROVN GRAPE,12345678,0.00000000,NONE,NONE,
734366038123,SMOKE ODOR CANDLE PEACE & LOVE,12345678,0.00000000,NONE,NONE,
734366038307,SMOKE ODOR CANDLE ISLAND RAIN,12345678,0.00000000,NONE,NONE,
734366038338,SMOKE ODOR CANDLEHLIBLAZE,12345678,0.00000000,NONE,NONE,
734366038345,SMOKE ODOR CANDLE JOLLY JOINT,12345678,0.00000000,NONE,NONE,
734366038352,SMOKE ODOR CANDLE CHILL,12345678,0.00000000,NONE,NONE,
734366038437,SMOKE ODOR CANDLE SHAVE ICE,12345678,0.00000000,NONE,NONE,
734366038451,SMOKE ODOR CANDLE BUBLY MIMOSA,12345678,0.00000000,NONE,NONE,
734366038512,SMOKE ODOR CANDLE OCEAN BREEZE,12345678,0.00000000,NONE,NONE,
734366038529,SMOKE ODOR CANDLE WHITE PMPKIN,12345678,0.00000000,NONE,NONE,
734366038536,SMOKE ODOR CANDLE P WAFFLES,12345678,0.00000000,NONE,NONE,
735810708869,THE MALTED 60ML,10,12.00000000,NONE,NONE,
735816080594,CALI XXL SOUR WATERMELON,ZIIPLAB,0.00000000,NONE,NONE,
736373142909,kijo gold extract,KRATOM,0.00000000,NONE,NONE,
736606006008,HOOCH 60ML,10,0.00000000,NONE,NONE,627306003001
737879499795,OXBAR ASTROMAZE AMER TOBACCO,ZIIPLAB,0.00000000,NONE,NONE,
737879499801,OXBAR ASTROMAZE BLUE RAZ POP,ZIIPLAB,0.00000000,NONE,NONE,
737879499818,OXBAR ASTROMAZE BLUEBRY WTRMLN,ZIIPLAB,0.00000000,NONE,NONE,
737879499832,OXBAR ASTROMAZE CANE MINT,ZIIPLAB,0.00000000,NONE,NONE,
737879499849,OXBAR ASTROMAZE FRUITY PEBS,ZIIPLAB,0.00000000,NONE,NONE,
737879499856,OXBAR ASTROMAZE JUICY WTRMLN,ZIIPLAB,0.00000000,NONE,NONE,
737879499863,OXBAR ASTROMAZE MINT EMERALD,ZIIPLAB,0.00000000,NONE,NONE,
737879499870,OXBAR ASTROMAZE ROOTBEER FLOAT,ZIIPLAB,0.00000000,NONE,NONE,
737879499871,OXBAR ASTROMAZE ROOTBEER FLOAT,ZIIPLAB,0.00000000,NONE,NONE,
737879499887,OXBAR ASTROMAZE ROCKET POP,ZIIPLAB,0.00000000,NONE,NONE,
737879499894,OXBAR ASTROMAZE RED PNCH SLUSH,ZIIPLAB,0.00000000,NONE,NONE,
737879499900,OXBAR ASTROMAZE SNICKER DIDDLR,ZIIPLAB,0.00000000,NONE,NONE,
737879499917,OXBAR ASTROMAZE SEXY STRAWBERY,ZIIPLAB,0.00000000,NONE,NONE,
737879499924,OXBAR ASTROMAZE STRAW STAR POP,ZIIPLAB,0.00000000,NONE,NONE,
737879499931,OXBAR ASTROMAZE WTRMN APL GUSH,ZIIPLAB,0.00000000,NONE,NONE,
737879499948,OXBAR ASTROMAZE FRUITY WORMS,ZIIPLAB,0.00000000,NONE,NONE,
737879500309,OXBAR ASTROMAZE MENTHOL,ZIIPLAB,0.00000000,NONE,NONE,
737879500606,OXBAR ASTROMAZE VIR TOBACCO,ZIIPLAB,0.00000000,NONE,NONE,
739601139214,ML KRATOM GUMMIES MIXED BERRY,KRATOM,0.00000000,NONE,NONE,
740111140799,NM 7S HYDROXY7 5MG BLUE RAZZ,KRATOM,0.00000000,NONE,NONE,
740111140812,NM 7S HYDROXY7 5MG WATERMELON,KRATOM,0.00000000,NONE,NONE,
741365743835,VAPETASIA HYVE BLUBRRY LMNADE,ZIIPLAB,0.00000000,NONE,NONE,
741365743842,VAPETASIA X HYVE SOUR STRAWBRR,ZIIPLAB,0.00000000,NONE,NONE,
741365743859,VAPETASIA X HYVE SOURBLUE GUMY,ZIIPLAB,0.00000000,NONE,NONE,
741718960162,NIC LESS PEACH MANGO WATERMELO,ZIIPLAB,0.00000000,NONE,NONE,
741718960179,NICLESS BLUE RAZ,ZIIPLAB,0.00000000,NONE,NONE,
741718960193,NICLESS STRAW BANANA,ZIIPLAB,0.00000000,NONE,NONE,
742271561254,FUZION BIO DIGITAL SCALE,8,0.00000000,NONE,NONE,
742271561315,FUZION VP100 POCKET SCALE,8,0.00000000,NONE,NONE,
742271561353,FUZION VP-100 /0.01G,1,0.00000000,NONE,NONE,742271561278
742271561674,FUZION XTREME DIGTL MINI SCALE,8,0.00000000,NONE,NONE,
742271561827,FUZION EDGE-1000,1,0.00000000,NONE,NONE,
742271561834,FUZION NITRO MINI SCALE,8,0.00000000,NONE,NONE,
742271561841,FUZION NITRO SCALE,1,0.00000000,NONE,NONE,
742271561865,FUZION PT2000 SCALE,1,0.00000000,NONE,NONE,
742271561995,DIABLO FP-V2,1,0.00000000,NONE,NONE,742271561643
742271562145,VIBE EQ-100 SCALE,1,0.00000000,NONE,NONE,
742329534667,QUIET OWL 60ML,10,0.00000000,NONE,NONE,742329534575
742329534766,Element 125ml,10,0.00000000,NONE,NONE,742329534773
742901868685,DAZED THC-V LEMON BERRY D8,CBD,0.00000000,NONE,NONE,
742901868845,DAZED THC-O+D8 PINK CHAMP 2G,CBD,0.00000000,NONE,NONE,
742901869361,DAZED D8 PEACH/CREAM CART 2G,CBD,0.00000000,NONE,NONE,
742901869453,DAZED HYBRID 2G D8 BLUE RAZZ,CBD,0.00000000,NONE,NONE,
742901869514,DAZED 950 THC-V CART 2G HAWAII,CBD,0.00000000,NONE,NONE,
742901869590,DAZED D8 BLUEBERRY GAS 1.5G,CBD,0.00000000,NONE,NONE,
742920984816,HOHM LIFE 18650,4,0.00000000,NONE,NONE,734602845898
742920984854,26650 INR BATTERY CELL,4,0.00000000,NONE,NONE,
742978799110,OCHO OBLITER8 DEATH STAR,CBD,0.00000000,NONE,NONE,
742978799134,OCHO OBLITER8 ASTEROID OG,CBD,0.00000000,NONE,NONE,
742978799141,OCHO OBLITER8 COSMIC COLLISION,CBD,0.00000000,NONE,NONE,
742978846227,LOOSELEAF WRAPS SWEET AROMATIC,CLEARNCE,0.00000000,NONE,NONE,
742978846234,LOOSELEAF WRAPS STRAWBRY DREAM,CLEARNCE,0.00000000,NONE,NONE,
742978846258,LOOSELEAF WRAPS PEACH DREAM,CLEARNCE,0.00000000,NONE,NONE,
742978846630,LOOSELEAF WRAPS GRAPE DREAM,CLEARNCE,0.00000000,NONE,NONE,
743407089321,CRUSH ZKITTLES PUNCH 2GM CART,CBD,0.00000000,NONE,NONE,
743407089338,CRUSH BLUEBERRY KUSH 2G CART,CBD,0.00000000,NONE,NONE,
743407089345,CRUSH ANIMAL COOKIE 2GM CART,CBD,0.00000000,NONE,NONE,
743407089352,CRUSH SSC 2GM CART,CBD,0.00000000,NONE,NONE,
743407089369,CRUSH PINA EXPRESS 2GM CART,CBD,0.00000000,NONE,NONE,
743407089376,CRUSH WHITE WIDOW 2G CART,CBD,0.00000000,NONE,NONE,
743407089383,CRUSH TRAIN WRECK 2G CART,CBD,0.00000000,NONE,NONE,
744306006006,GOODIES 60ML,10,0.00000000,NONE,NONE,277806003003
744368390945,CBD Gummies 5pc 75mg,CBD,0.00000000,NONE,NONE,
744368391522,CBD pills 75mg,CBD,0.00000000,NONE,NONE,
744368391577,Max Chill Fruit Punch 75mg,CBD,0.00000000,NONE,NONE,
744444,TRITON TANK,7,22.50000000,NONE,NONE,
745051123925,STR8  Mimosa  D-8 dispo,CBD,0.00000000,NONE,NONE,
745051124014,STR8 tropic thunder D-8 Cart,CBD,0.00000000,NONE,NONE,
745484843759,TREETOP D8 PURPLE PUNCH,ZIIPLAB,0.00000000,NONE,NONE,
745484843773,TREETOP D8 SKYWALKER,ZIIPLAB,0.00000000,NONE,NONE,
745557462849,ALASKAN ICE 500MG TINCTURE,CBD,18.00000000,NONE,NONE,745557462795
745557463037,LEMON CAKE 350MG TANK,CBD,11.00000000,NONE,NONE,
745557463112,BLUBERRY GEALITO 250MG CBD VAP,CBD,11.00000000,NONE,NONE,
745557463136,BLUBERY GEALITO 500MG CBD VAPE,CBD,18.00000000,NONE,NONE,
745557463143,BLUEBERRY GELATO 1000MG CBD VA,CBD,29.99000000,NONE,NONE,
745557463150,APPLEJACK PEAR 250MG CBD VAPE,CBD,11.00000000,NONE,NONE,
745557463167,APPLEJACK PEAR 1000MG CBD VAPE,CBD,18.00000000,NONE,NONE,
745557463181,APPLEJACK PEAR 1000MG CBD VAPE,CBD,29.00000000,NONE,NONE,
745557463198,PEACH 250MG CBD VAPE,CBD,11.00000000,NONE,NONE,
745557463204,PEACH 500MG CBD VAPE,CBD,18.00000000,NONE,NONE,
745557463211,PEACH 1000MG CBD VAPE,CBD,29.00000000,NONE,NONE,
745557463464,THIN MINT 350MG CBD TANK,CBD,11.00000000,NONE,NONE,
745558696335,CALI PODS,ZIIPLAB,0.00000000,NONE,NONE,745558696335
745559536746,natural 600mg cbd cart,CBD,0.00000000,NONE,NONE,
745559536753,NATURAL CBD DISPOSABLE,CBD,0.00000000,NONE,NONE,745559536753
745559536838,PINEAPPLE EXPRESS 600MG CART,CBD,0.00000000,NONE,NONE,
745559596863,BATON RUBY RED,2,0.00000000,NONE,NONE,
745559678910,BATON SILVER,2,0.00000000,NONE,NONE,745559678910
745559841468,BATON WILD MELON 2.5%,SALT NIC,3.50000000,NONE,NONE,
745559921160,BATON V2 BLUE KIT,3,0.00000000,NONE,NONE,
745560319871,BATON V2 EVERGREEN KIT,2,0.00000000,NONE,NONE,
745560681893,CALI AIR GRAPE,ZIIPLAB,0.00000000,NONE,NONE,
745560681909,CALI AIR PODS LUSH ICE 5%,ZIIPLAB,0.00000000,NONE,NONE,
745560681923,CALI AIR OMG,ZIIPLAB,0.00000000,NONE,NONE,
745560681930,CALI AIR PODS MINT PODS 5%,ZIIPLAB,0.00000000,NONE,NONE,
745560681961,CALI AIR STRAWBERRY,ZIIPLAB,0.00000000,NONE,NONE,
745560681978,CALI AIR WATERMELON,ZIIPLAB,0.00000000,NONE,NONE,
745560737910,CALI AIR STRAW KIWI,ZIIPLAB,0.00000000,NONE,NONE,
745560737934,CALI AIR BANANA ICE,ZIIPLAB,0.00000000,NONE,NONE,
745844453123,WHITE RABBIT ACID,10,0.00000000,NONE,NONE,
746160150628,EMPIRE RED MAENG DA 100 G,KRATOM,0.00000000,NONE,NONE,
746160150635,Empire white maeng da 100 g,KRATOM,0.00000000,NONE,NONE,
746160150659,empire trainwreck 100 g,KRATOM,0.00000000,NONE,NONE,
74635,Stick 80w Kit,2,35.00000000,NONE,NONE,6940695631018
746877829,RIOT SQUAD 30ML SALT NIC 48MG,SALT NIC,0.00000000,NONE,NONE,
746-CC,GANDALFS PIPE COLOR CHANGE,1,0.00000000,NONE,NONE,
746-LG,GANDALFS PIPE LT GREEN TRANSPA,1,0.00000000,NONE,NONE,
746-Y,GANDALFS PIPE AMBER YELLOW,1,0.00000000,NONE,NONE,
749460981282,SMYLE FYRE GAS PUMP TORCH,1,0.00000000,NONE,NONE,749460981251
749524938191,BATON ORANGE KIT,2,0.00000000,NONE,NONE,
749611242285,HUMAN GRADE WOODEN DUGOUT,1,0.00000000,NONE,NONE,
749874082865,dubai cookie snack,ZIIPLAB,0.00000000,NONE,NONE,
75,Sigeli Swallowtail 75A,3,59.00000000,NONE,NONE,
7501154142255,SHAKE GREEN KUSH 8G,CBD,0.00000000,NONE,NONE,
7501154142460,BUDLYF PINK PANTIES 5G,CBD,0.00000000,NONE,NONE,
750253727475,BAM BAM 3X30ML,10,0.00000000,NONE,NONE,
750253727796,JH PEACH PEAR 6MG,10,0.00000000,NONE,NONE,
750253727819,JH PEACH PEAR 3M,10,0.00000000,NONE,NONE,
750253728380,JH WATERMELON LIME 3MG,10,0.00000000,NONE,NONE,
750253728397,JH WATERMELON LIME 6mg,10,0.00000000,NONE,NONE,
750253728403,JH STRAWBERRY KIWI 6MG,10,0.00000000,NONE,NONE,
750253728410,JH STRAWBERRY KIWI 3MG,10,0.00000000,NONE,NONE,
750253729073,pnch devils punchbowl,ZIIPLAB,0.00000000,NONE,NONE,
750253729196,KHALI THE FAIREMOUT,10,0.00000000,NONE,NONE,
751503596926,SAD BOY SALT 30ML PUMP COOKIE,SALT NIC,0.00000000,NONE,NONE,
7515312231130,SOC PORTABLE ENAIL,1,0.00000000,NONE,NONE,7515312231140
751667217941,Pocket Scale,1,0.00000000,NONE,NONE,
751667217989,FASWEIGH 1000G SMALL,1,17.00000000,NONE,NONE,
751667218023,Pocket Scale,1,0.00000000,NONE,NONE,
751667289146,FASWEIGH 100G LARGE,1,20.00000000,NONE,NONE,
751667289184,FASWEIGH 100G SMALL,1,15.00000000,NONE,NONE,
752298508620,PIXIE DUST POD 4G GDFTHR OG,CBD,0.00000000,NONE,NONE,
7526489219212,R&M BAR BERRY FUSION,ZIIPLAB,0.00000000,NONE,NONE,
7526489219229,R&M BAR RAINBOW CANDY,ZIIPLAB,0.00000000,NONE,NONE,
7526489219236,R&M BAR PEACH MANGO WATERMELN,ZIIPLAB,0.00000000,NONE,NONE,
7526489219243,R&M BAR SNOW CONE ICE,ZIIPLAB,0.00000000,NONE,NONE,
7526489219250,R&M BAR FIJI MELONS ICE,ZIIPLAB,0.00000000,NONE,NONE,
7526489219267,R&M BAR FUJI APPLE ICE,ZIIPLAB,0.00000000,NONE,NONE,
7526489219274,R&M BAR BLUE RAZZ POMEGRANATE,ZIIPLAB,0.00000000,NONE,NONE,
7526489219281,R&M BAR RASPERRY CHERRY,ZIIPLAB,0.00000000,NONE,NONE,
7526489219304,R&M BAR BLUE RASPERRY ICE,ZIIPLAB,0.00000000,NONE,NONE,
7526489219311,R&M BAR WATERMELON BUBBLE GUM,ZIIPLAB,0.00000000,NONE,NONE,
7526489219328,R&M BAR SPEAR MINT,ZIIPLAB,0.00000000,NONE,NONE,
7526489219342,R&M BAR TROPICAL PUNCH,ZIIPLAB,0.00000000,NONE,NONE,
7526489219366,R&M BAR KIWI DRAGON BERRY,ZIIPLAB,0.00000000,NONE,NONE,
7526489221017,R&M Legend Ras Blue Black,ZIIPLAB,0.00000000,NONE,NONE,
7526489221024,R&M Legend Grape Ras BlackCura,ZIIPLAB,0.00000000,NONE,NONE,
7526489221031,R&M Legend Kiwi Passionfruit,ZIIPLAB,0.00000000,NONE,NONE,
7526489221048,R&M Legend Blue sour Razz,ZIIPLAB,0.00000000,NONE,NONE,
7526489221055,R&M Legend Grape Ice,ZIIPLAB,0.00000000,NONE,NONE,
7526489221062,R&M Legend Blueberry Ice,ZIIPLAB,0.00000000,NONE,NONE,
7526489221079,R&M legend strawberry watermel,ZIIPLAB,0.00000000,NONE,NONE,
7526489221086,R&M Legend Big Bang Fruits,ZIIPLAB,0.00000000,NONE,NONE,
7526489221093,R&M Legend Cotton Candy,ZIIPLAB,0.00000000,NONE,NONE,
7526489221109,R&M Legend Snow Cone Ice,ZIIPLAB,0.00000000,NONE,NONE,
7526489221116,R&M Legend Gummy Bear,ZIIPLAB,0.00000000,NONE,NONE,
7526489221123,R&M Legend Lush Ice,ZIIPLAB,0.00000000,NONE,NONE,
752710029719,FOG IT APPLE SHAKE DISP,ZIIPLAB,0.00000000,NONE,NONE,
752710029771,FOG IT REFRESHER DISP,ZIIPLAB,0.00000000,NONE,NONE,
752830015661,ROCKET PUNCH,10,0.00000000,NONE,NONE,752830015364
752830168671,ZA ZA RED SHOT,CBD,0.00000000,NONE,NONE,
752830206298,ONE UP TROPICAL BLEND,SALT NIC,0.00000000,NONE,NONE,
752830208896,ONE UP MANGO ICE BLEND,SALT NIC,0.00000000,NONE,NONE,
752830833586,CANDY KING ON SALT,SALT NIC,0.00000000,NONE,NONE,644216240197
753215567836,ZENERGY UPLIFT SATIVA,ZIIPLAB,0.00000000,NONE,NONE,
753215567843,ZENERGY UNWIND INDICA,ZIIPLAB,0.00000000,NONE,NONE,
753215568413,D8 DAB WATERMELON ZKITTLES,CBD,0.00000000,NONE,NONE,
753215569007,D8 DABS BANANA RUNTZ,CBD,0.00000000,NONE,NONE,
753215570010,D8 DAB MAUI WOWIE,CBD,0.00000000,NONE,NONE,
753275549889,WHIP TRIP FLAVORS MIXED 1L,8,0.00000000,NONE,NONE,753275542255
753275930700,REDS APPLE GRAPE ICED,SALT NIC,0.00000000,NONE,NONE,
753275930885,REDS APPLE STRAWBERRY ICED,SALT NIC,0.00000000,NONE,NONE,
753620078064,ESCO BARS COTTON CANDY,ZIIPLAB,0.00000000,NONE,NONE,
753620079955,ESCO BAR STRAWBERRY BANANA,ZIIPLAB,0.00000000,NONE,NONE,
753620086540,ESCO BARS ORANGE LIMADE,ZIIPLAB,0.00000000,NONE,NONE,
753620198670,ESCO BAR RAINBOW,ZIIPLAB,0.00000000,NONE,NONE,
753620202919,ESCO BARS MANGO ICE,ZIIPLAB,0.00000000,NONE,NONE,
753620217326,ESCO BARS STRAWBERRY CREAM,ZIIPLAB,0.00000000,NONE,NONE,
753620238123,ESCO BARS COOL SALTED CARAMEL,ZIIPLAB,0.00000000,NONE,NONE,
753620330452,ESCO BAR TABACCO,ZIIPLAB,0.00000000,NONE,NONE,
753620380341,ESCO BARS GRAPE ICE,ZIIPLAB,0.00000000,NONE,NONE,
753620410895,ESCO BARS MEGA STRAB WATERMELO,ZIIPLAB,0.00000000,NONE,NONE,
753620427329,ESCO BARS MEGA KIWI GUAVA,ZIIPLAB,0.00000000,NONE,NONE,
753620437373,ESCO BARS MEGA BLOODORANGE TAN,ZIIPLAB,0.00000000,NONE,NONE,
753620471575,Esco Bars Mega Rootbear Float,ZIIPLAB,0.00000000,NONE,NONE,
753620493317,ESCO BARS MEGA BLUE RASP ICE,ZIIPLAB,0.00000000,NONE,NONE,
753620495885,ESCO BARS MEGA PEACH PINEAPPLE,ZIIPLAB,0.00000000,NONE,NONE,
755003854166,TREETOP D8 SKYWALKER CART,CBD,0.00000000,NONE,NONE,
755003854180,TREETOP D8 BANANA RUNTZ,ZIIPLAB,0.00000000,NONE,NONE,
755003854203,TREETOP D8 BANANA RUNTZ,CBD,0.00000000,NONE,NONE,
755003854340,TREETOP D8 WATERMEL ZKITTLES,CBD,0.00000000,NONE,NONE,
755003854364,TREETOP D8 WATERMELON ZKITTLES,ZIIPLAB,0.00000000,NONE,NONE,
755003854388,TREETOP D8 GUMMY SOUR SNACKS,CBD,0.00000000,NONE,NONE,
755003854555,STRANGE CLOUDS WATERMELON GUSH,CBD,0.00000000,NONE,NONE,755003854562
755003854579,d8 blackberry kush 950mg,CBD,0.00000000,NONE,NONE,
755003854593,d8 grape ape 950 mg,CBD,0.00000000,NONE,NONE,
755003854616,d8 raspberry runtz 950 mg,10,0.00000000,NONE,NONE,
755003854630,strawberry dream 950 mg,CBD,0.00000000,NONE,NONE,
755003854654,d8 watermelon gusher 950 mg,CBD,0.00000000,NONE,NONE,
755003854678,d8 rainbow bears gummy 600mg,CBD,0.00000000,NONE,NONE,
755003855095,d8 birthday cake 950 mg,CBD,0.00000000,NONE,NONE,
755003855118,d8 lemon runtz 950 mg,CBD,0.00000000,NONE,NONE,
755003855132,d8 strawberry shortcake 950 mg,CBD,0.00000000,NONE,NONE,
755003855156,d8 tropical runtz 950 mg,CBD,0.00000000,NONE,NONE,
755003855293,Tree Top D10 Blueberry Cookies,CBD,0.00000000,NONE,NONE,755003855293
755003855316,Tree Top D10 Blueberry Cookies,ZIIPLAB,0.00000000,NONE,NONE,755003855316
755003855330,Tree Top D10Sour Apple Monster,CBD,0.00000000,NONE,NONE,755003855330
755003855354,Tree Top D10 Sour Apple Monste,ZIIPLAB,0.00000000,NONE,NONE,755003855354
755003855385,Tree Top D10 Uper Sour Diesel,CBD,0.00000000,NONE,NONE,755003855385
755003855408,Tree Top D10 Super Sour Diesl,ZIIPLAB,0.00000000,NONE,NONE,755003855408
755003855422,Tree Top D10 Triple OG,CBD,0.00000000,NONE,NONE,755003855422
755003855446,Tree Top D10 Triple OG,ZIIPLAB,0.00000000,NONE,NONE,755003855446
755003855514,TREETOP D10 SKYWALKER OG,ZIIPLAB,0.00000000,NONE,NONE,
755003855538,Tree Top D10 Skywalker OG,CBD,0.00000000,NONE,NONE,755003855538
755003855804,d10 sour water gummies 500 mg,CBD,0.00000000,NONE,NONE,
755003855811,d10 sour snake gummies 500 mg,CBD,0.00000000,NONE,NONE,
755003856313,TREETOP 2 GRAM BANANA RUNTZ,ZIIPLAB,0.00000000,NONE,NONE,
755003856351,TREETOP 2 GRAM CHERRY PIE,ZIIPLAB,0.00000000,NONE,NONE,
755003856375,TREETOP 2 GRAM GELATO,ZIIPLAB,0.00000000,NONE,NONE,
755003856412,TREETOP 2 GRAM PURPLE PUNCH,ZIIPLAB,0.00000000,NONE,NONE,
755003857082,SPACE GODS GUMMIES STRAW/MANGO,CBD,0.00000000,NONE,NONE,
755003857112,SPACE GODS GUMMIES WATERMELON,CBD,0.00000000,NONE,NONE,
755003857129,SPACE GODS WATERMELON,CBD,0.00000000,NONE,NONE,
755003857143,SPACE GODS GUMMIES WILD BERRY,CBD,0.00000000,NONE,NONE,
755003857921,TREETOP SOURSNAKES,CBD,0.00000000,NONE,NONE,
755003858072,TREETOP HHC FRUITY BEBBLES OG,ZIIPLAB,0.00000000,NONE,NONE,
755003858096,TREETOP HHC KING LOUIS,ZIIPLAB,0.00000000,NONE,NONE,
755003858119,TREETOP HHC LONDON POUND CAKE,ZIIPLAB,0.00000000,NONE,NONE,
755003858133,TREETOP HHC SFV OG,ZIIPLAB,0.00000000,NONE,NONE,
755003858539,treetop hhc 2g LA confidential,ZIIPLAB,0.00000000,NONE,NONE,
755003858560,treetop hhc 2g sour diesel,ZIIPLAB,0.00000000,NONE,NONE,
755003858751,SHRUUMZ BAR COOKIE BUTTER,7476667,0.00000000,NONE,NONE,
755003858782,SHRUUMZ BAR COOKIES N CREAM,7476667,0.00000000,NONE,NONE,
755003858799,SHRUMMMZ FRUITY CEREAL BAR,CBD,0.00000000,NONE,NONE,
755003858829,SHRUUMZ DARK CHOCOLATE,CBD,0.00000000,NONE,NONE,
755003858836,SHRUUMZ CINNAMON BAR,7476667,0.00000000,NONE,NONE,
755003858867,SHRUUMZ BIRTHDAY CAKE,7476667,0.00000000,NONE,NONE,
